RetailStore,CustomerID,TransactionID,InvoiceDate,ProductID,Cost
2,1457,2ID10644,2/7/2019,25,234.75
2,1457,2ID10644,2/7/2019,25,197.25
2,1457,2ID10644,2/7/2019,60,197.25
2,1457,2ID10644,2/7/2019,60,197.25
1,1062,1ID10645,2/7/2019,39,197
2,1446,2ID10646,2/8/2019,60,197.25
2,1446,2ID10646,2/8/2019,60,197.25
2,1446,2ID10646,2/8/2019,60,197.25
2,1446,2ID10646,2/8/2019,23,204.5
2,1446,2ID10646,2/8/2019,37,147.25
2,1446,2ID10646,2/8/2019,9,147.25
2,1458,2ID10647,2/8/2019,4,254.5
2,1458,2ID10647,2/8/2019,8,204.5
2,1458,2ID10647,2/8/2019,25,254.5
3,1459,3ID10648,2/8/2019,39,198.25
3,1459,3ID10648,2/8/2019,39,198.25
1,1086,1ID10649,2/8/2019,1,202
1,1086,1ID10649,2/8/2019,1,202
1,1460,1ID10650,2/8/2019,37,144.75
3,1461,3ID10651,2/8/2019,15,192
3,1461,3ID10651,2/8/2019,15,192
3,1461,3ID10651,2/8/2019,15,192
2,1462,2ID10652,2/8/2019,9,147.25
2,1462,2ID10652,2/8/2019,9,147.25
2,1462,2ID10652,2/8/2019,9,147.25
2,1462,2ID10652,2/8/2019,9,147.25
2,1462,2ID10652,2/8/2019,9,147.25
2,1462,2ID10652,2/8/2019,9,147.25
2,1462,2ID10652,2/8/2019,9,147.25
2,1462,2ID10652,2/8/2019,9,147.25
2,1462,2ID10652,2/8/2019,9,147.25
2,1462,2ID10652,2/8/2019,9,147.25
2,1462,2ID10652,2/8/2019,9,147.25
2,1462,2ID10652,2/8/2019,9,147.25
2,1462,2ID10652,2/8/2019,9,147.25
2,1462,2ID10652,2/8/2019,9,147.25
2,1462,2ID10652,2/8/2019,9,147.25
3,1463,3ID10653,2/8/2019,4,187.25
3,1463,3ID10653,2/8/2019,37,154.75
2,1464,2ID10654,2/9/2019,9,147.25
2,1464,2ID10654,2/9/2019,4,197.25
2,1464,2ID10654,2/9/2019,20,197.25
2,1464,2ID10654,2/9/2019,33,197.25
2,1464,2ID10654,2/9/2019,25,216
2,1464,2ID10654,2/9/2019,25,197.25
2,1465,2ID10655,2/9/2019,48,1124.75
2,1465,2ID10655,2/9/2019,22,27.25
3,1466,3ID10656,2/9/2019,18,203.25
3,1466,3ID10656,2/9/2019,26,192.25
3,1466,3ID10656,2/9/2019,26,192.25
2,1467,2ID10657,2/9/2019,9,147.25
3,1328,3ID10658,2/9/2019,37,215.75
3,1468,3ID10659,2/9/2019,9,137.25
3,1468,3ID10659,2/9/2019,25,242
3,1011,3ID10660,2/9/2019,27,202
1,1469,1ID10661,2/9/2019,37,202
1,1469,1ID10661,2/9/2019,23,197
1,1470,1ID10662,2/9/2019,16,189.75
1,1470,1ID10662,2/9/2019,25,253.25
1,1470,1ID10662,2/9/2019,21,142.25
1,1471,1ID10663,2/9/2019,42,197
1,1052,1ID10664,2/9/2019,9,197
3,1240,3ID10665,2/9/2019,16,187.25
3,1472,3ID10666,2/9/2019,18,197
2,1081,2ID10667,2/9/2019,11,204.5
1,1312,1ID10668,2/9/2019,26,194.75
1,1312,1ID10668,2/9/2019,25,189.75
1,1473,1ID10669,2/9/2019,4,189.75
1,1473,1ID10669,2/9/2019,5,199.75
2,1474,2ID10670,2/9/2019,16,197.25
2,1474,2ID10670,2/9/2019,37,204.5
2,1474,2ID10670,2/9/2019,40,24.75
2,1397,2ID10671,2/9/2019,5,292
3,1475,3ID10672,2/10/2019,18,197
3,1025,3ID10673,2/10/2019,18,197
3,1025,3ID10673,2/10/2019,18,197
2,1476,2ID10674,2/10/2019,9,147.25
2,1476,2ID10674,2/10/2019,9,147.25
2,1476,2ID10674,2/10/2019,22,27.25
2,1476,2ID10674,2/10/2019,16,197.25
2,1476,2ID10674,2/10/2019,34,147.25
2,1160,2ID10675,2/10/2019,5,197.25
2,1160,2ID10675,2/10/2019,5,197.25
2,1160,2ID10675,2/10/2019,11,147.25
2,1160,2ID10675,2/10/2019,11,147.25
3,1164,3ID10676,2/10/2019,9,137.25
3,1164,3ID10676,2/10/2019,5,258.25
3,1164,3ID10676,2/10/2019,20,258.25
3,1166,3ID10677,2/10/2019,15,192
3,1328,3ID10678,2/10/2019,29,18.75
3,1328,3ID10678,2/10/2019,11,245.75
3,1328,3ID10678,2/10/2019,11,202
3,1044,3ID10679,2/10/2019,35,187.25
2,1477,2ID10680,2/10/2019,17,254.5
2,1477,2ID10680,2/10/2019,8,204.5
3,1227,3ID10681,2/10/2019,18,197
3,1437,3ID10682,2/10/2019,15,192
3,1228,3ID10683,2/10/2019,15,192
1,1478,1ID10684,2/10/2019,7,253.25
1,1478,1ID10684,2/10/2019,26,258.25
3,1479,3ID10685,2/10/2019,9,192
1,1480,1ID10686,2/10/2019,34,197
1,1480,1ID10686,2/10/2019,34,139.75
1,1481,1ID10687,2/10/2019,1,144.75
1,1481,1ID10687,2/10/2019,21,205.75
1,1481,1ID10687,2/10/2019,21,142.25
1,1482,1ID10688,2/10/2019,23,139.75
1,1482,1ID10688,2/10/2019,32,31.25
1,1482,1ID10688,2/10/2019,8,139.75
1,1482,1ID10688,2/10/2019,25,189.75
1,1200,1ID10689,2/10/2019,5,263.25
1,1200,1ID10689,2/10/2019,22,29.75
3,1483,3ID10690,2/10/2019,6,192
3,1483,3ID10690,2/10/2019,61,149.75
3,1483,3ID10690,2/10/2019,62,87.25
3,1483,3ID10690,2/10/2019,20,302
3,1483,3ID10690,2/10/2019,51,87.25
2,1484,2ID10691,2/10/2019,26,216
2,1484,2ID10691,2/10/2019,26,197.25
2,1484,2ID10691,2/10/2019,26,197.25
1,1485,1ID10692,2/10/2019,25,189.75
1,1012,1ID10693,2/10/2019,20,199.75
3,1486,3ID10694,2/10/2019,4,187.25
3,1486,3ID10694,2/10/2019,25,187.25
3,1487,3ID10695,2/10/2019,6,149.75
3,1487,3ID10695,2/10/2019,6,149.75
1,1488,1ID10696,2/10/2019,18,208.25
1,1488,1ID10696,2/10/2019,18,208.25
2,1489,2ID10697,2/10/2019,48,1124.75
2,1489,2ID10697,2/10/2019,48,1124.75
2,1489,2ID10697,2/10/2019,16,297.25
2,1489,2ID10697,2/10/2019,63,924.75
2,1489,2ID10697,2/10/2019,5,297.25
4,1490,4ID10698,2/11/2019,16,197.25
4,1490,4ID10698,2/11/2019,26,267
2,1491,2ID10699,2/11/2019,7,254.5
3,1492,3ID10700,2/11/2019,27,197.25
3,1492,3ID10700,2/11/2019,37,142.25
3,1492,3ID10700,2/11/2019,20,258.25
3,1492,3ID10700,2/11/2019,38,137.25
3,1493,3ID10701,2/11/2019,25,187.25
3,1493,3ID10701,2/11/2019,27,202
3,1493,3ID10701,2/11/2019,22,27.25
4,1494,4ID10702,2/11/2019,27,147.25
3,1495,3ID10703,2/11/2019,25,242
3,1495,3ID10703,2/11/2019,12,101
3,1495,3ID10703,2/11/2019,4,187.25
3,1496,3ID10704,2/11/2019,11,202
3,1496,3ID10704,2/11/2019,6,192
1,1497,1ID10705,2/11/2019,7,189.75
1,1497,1ID10705,2/11/2019,7,189.75
4,1498,4ID10706,2/11/2019,37,147.25
4,1499,4ID10707,2/11/2019,36,99.75
4,1499,4ID10707,2/11/2019,36,99.75
4,1499,4ID10707,2/11/2019,18,209.75
4,1499,4ID10707,2/11/2019,22,27.25
4,1499,4ID10707,2/11/2019,11,147.25
4,1499,4ID10707,2/11/2019,16,197.25
1,1500,1ID10708,2/11/2019,22,29.75
1,1500,1ID10708,2/11/2019,8,197
1,1012,1ID10709,2/11/2019,20,199.75
1,1501,1ID10710,2/11/2019,9,189.75
1,1501,1ID10710,2/11/2019,8,139.75
4,1502,4ID10711,2/12/2019,12,99.75
4,1502,4ID10711,2/12/2019,18,204.5
4,1502,4ID10711,2/12/2019,6,204.5
4,1503,4ID10712,2/12/2019,19,114.75
4,1503,4ID10712,2/12/2019,6,147.25
4,1503,4ID10712,2/12/2019,5,197.25
4,1503,4ID10712,2/12/2019,4,197.25
4,1503,4ID10712,2/12/2019,2,97.25
4,1504,4ID10713,2/12/2019,7,254.5
4,1504,4ID10713,2/12/2019,5,260.75
2,1158,2ID10714,2/12/2019,33,254.5
1,1505,1ID10715,2/12/2019,15,139.75
1,1505,1ID10715,2/12/2019,9,139.75
1,1312,1ID10716,2/12/2019,2,87.25
1,1312,1ID10716,2/12/2019,33,194.75
1,1312,1ID10716,2/12/2019,26,194.75
3,1415,3ID10717,2/12/2019,1,197
3,1415,3ID10717,2/12/2019,9,192
1,1506,1ID10718,2/12/2019,6,189.75
1,1506,1ID10718,2/12/2019,28,189.75
2,1507,2ID10719,2/13/2019,31,999.75
2,1507,2ID10719,2/13/2019,31,999.75
3,1508,3ID10720,2/13/2019,18,154.75
3,1508,3ID10720,2/13/2019,18,142.25
3,1508,3ID10720,2/13/2019,18,161
3,1508,3ID10720,2/13/2019,18,142.25
2,1509,2ID10721,2/13/2019,47,137.25
2,1509,2ID10721,2/13/2019,18,147.25
2,1509,2ID10721,2/13/2019,18,147.25
2,1509,2ID10721,2/13/2019,18,147.25
2,1509,2ID10721,2/13/2019,14,216
2,1509,2ID10721,2/13/2019,15,147.25
2,1509,2ID10721,2/13/2019,34,147.25
4,1510,4ID10722,2/13/2019,28,267
1,1325,1ID10723,2/13/2019,8,203.25
1,1325,1ID10723,2/13/2019,52,184.75
1,1325,1ID10723,2/13/2019,15,139.75
1,1325,1ID10723,2/13/2019,5,199.75
1,1325,1ID10723,2/13/2019,9,197
1,1325,1ID10723,2/13/2019,9,139.75
1,1511,1ID10724,2/13/2019,5,263.25
1,1511,1ID10724,2/13/2019,32,31.25
1,1511,1ID10724,2/13/2019,42,139.75
2,1244,2ID10725,2/13/2019,20,260.75
2,1244,2ID10725,2/13/2019,28,197.25
2,1244,2ID10725,2/13/2019,26,260.75
2,1512,2ID10726,2/13/2019,55,524.75
2,1512,2ID10726,2/13/2019,58,749.75
2,1116,2ID10727,2/13/2019,7,254.5
2,1513,2ID10728,2/13/2019,23,147.25
2,1513,2ID10728,2/13/2019,11,159.75
2,1513,2ID10728,2/13/2019,14,197.25
2,1513,2ID10728,2/13/2019,1,147.25
1,1313,1ID10729,2/13/2019,7,189.75
3,1514,3ID10730,2/13/2019,9,192
1,1515,1ID10731,2/13/2019,37,144.75
1,1515,1ID10731,2/13/2019,5,199.75
1,1515,1ID10731,2/13/2019,8,139.75
1,1235,1ID10732,2/13/2019,7,253.25
1,1235,1ID10732,2/13/2019,28,253.25
2,1516,2ID10733,2/14/2019,14,197.25
2,1516,2ID10733,2/14/2019,1,204.5
2,1516,2ID10733,2/14/2019,28,228.5
2,1516,2ID10733,2/14/2019,34,166
2,1516,2ID10733,2/14/2019,6,166
2,1516,2ID10733,2/14/2019,11,204.5
2,1517,2ID10734,2/14/2019,31,1374.75
2,1517,2ID10734,2/14/2019,31,1374.75
2,1517,2ID10734,2/14/2019,31,1374.75
2,1517,2ID10734,2/14/2019,31,1374.75
2,1516,2ID10735,2/14/2019,15,147.25
2,1516,2ID10735,2/14/2019,15,147.25
3,1518,3ID10736,2/14/2019,27,208.25
4,1519,4ID10737,2/14/2019,42,159.75
4,1519,4ID10737,2/14/2019,42,159.75
4,1519,4ID10737,2/14/2019,42,159.75
3,1520,3ID10738,2/14/2019,23,137.25
3,1520,3ID10738,2/14/2019,5,197.25
3,1520,3ID10738,2/14/2019,59,187.25
3,1521,3ID10739,2/14/2019,27,147.25
3,1521,3ID10739,2/14/2019,2,99.75
3,1521,3ID10739,2/14/2019,2,99.75
3,1521,3ID10739,2/14/2019,2,99.75
2,1522,2ID10740,2/14/2019,15,204.5
3,1328,3ID10741,2/14/2019,29,18.75
3,1328,3ID10741,2/14/2019,11,245.75
3,1328,3ID10741,2/14/2019,11,202
3,1011,3ID10742,2/14/2019,27,147.25
2,1389,2ID10743,2/14/2019,40,24.75
2,1389,2ID10743,2/14/2019,8,147.25
2,1389,2ID10743,2/14/2019,9,147.25
3,1523,3ID10744,2/14/2019,22,27.25
3,1523,3ID10744,2/14/2019,18,197
3,1523,3ID10744,2/14/2019,9,192
1,1482,1ID10745,2/14/2019,6,139.75
1,1482,1ID10745,2/14/2019,8,139.75
3,1136,3ID10746,2/14/2019,34,137.25
3,1136,3ID10746,2/14/2019,26,192.25
3,1136,3ID10746,2/14/2019,16,318.5
1,1200,1ID10747,2/14/2019,5,263.25
1,1200,1ID10747,2/14/2019,5,263.25
3,1134,3ID10748,2/14/2019,24,137.25
3,1134,3ID10748,2/14/2019,6,137.25
1,1524,1ID10749,2/14/2019,5,199.75
1,1524,1ID10749,2/14/2019,6,139.75
1,1524,1ID10749,2/14/2019,22,29.75
1,1525,1ID10750,2/14/2019,35,247
2,1526,2ID10751,2/14/2019,33,197.25
2,1526,2ID10751,2/14/2019,26,197.25
2,1526,2ID10751,2/14/2019,5,197.25
1,1527,1ID10752,2/14/2019,43,139.75
1,1527,1ID10752,2/14/2019,13,184.75
3,1528,3ID10753,2/14/2019,37,197
3,1528,3ID10753,2/14/2019,51,87.25
3,1528,3ID10753,2/14/2019,8,137.25
2,1529,2ID10754,2/15/2019,4,197.25
2,1529,2ID10754,2/15/2019,20,197.25
2,1529,2ID10754,2/15/2019,40,24.75
2,1529,2ID10754,2/15/2019,8,159.75
2,1529,2ID10754,2/15/2019,33,197.25
2,1529,2ID10754,2/15/2019,30,147.25
2,1529,2ID10754,2/15/2019,25,197.25
2,1529,2ID10754,2/15/2019,13,197.25
2,1446,2ID10755,2/15/2019,30,147.25
2,1446,2ID10755,2/15/2019,26,197.25
2,1446,2ID10755,2/15/2019,60,197.25
2,1446,2ID10755,2/15/2019,60,197.25
2,1237,2ID10756,2/15/2019,26,260.75
2,1530,2ID10757,2/15/2019,1,204.5
3,1531,3ID10758,2/15/2019,23,192
1,1532,1ID10759,2/15/2019,42,209.5
3,1044,3ID10760,2/15/2019,35,187.25
1,1320,1ID10761,2/15/2019,18,202
1,1533,1ID10762,2/15/2019,15,197
1,1533,1ID10762,2/15/2019,34,197
1,1242,1ID10763,2/15/2019,26,194.75
3,1293,3ID10764,2/15/2019,34,137.25
3,1293,3ID10764,2/15/2019,18,142.25
3,1534,3ID10765,2/15/2019,7,187.25
3,1534,3ID10765,2/15/2019,6,149.75
3,1534,3ID10765,2/15/2019,22,27.25
3,1534,3ID10765,2/15/2019,38,137.25
4,1535,4ID10766,2/15/2019,20,197.25
1,1536,1ID10767,2/15/2019,6,139.75
1,1536,1ID10767,2/15/2019,27,149.75
1,1004,1ID10768,2/15/2019,34,197
2,1537,2ID10769,2/16/2019,26,197.25
2,1537,2ID10769,2/16/2019,25,197.25
2,1537,2ID10769,2/16/2019,30,147.25
2,1537,2ID10769,2/16/2019,34,147.25
2,1537,2ID10769,2/16/2019,41,147.25
2,1537,2ID10769,2/16/2019,40,24.75
2,1537,2ID10769,2/16/2019,40,24.75
2,1537,2ID10769,2/16/2019,56,44.75
2,1537,2ID10769,2/16/2019,5,197.25
2,1537,2ID10769,2/16/2019,16,197.25
2,1537,2ID10769,2/16/2019,20,197.25
2,1537,2ID10769,2/16/2019,37,147.25
2,1538,2ID10770,2/16/2019,14,216
3,1539,3ID10771,2/16/2019,21,142.25
3,1539,3ID10771,2/16/2019,8,204.5
2,1540,2ID10772,2/16/2019,20,197.25
2,1540,2ID10772,2/16/2019,9,210.75
1,1326,1ID10773,2/16/2019,8,209.5
3,1539,3ID10774,2/16/2019,9,192
3,1541,3ID10775,2/16/2019,11,147.25
3,1541,3ID10775,2/16/2019,60,267
3,1025,3ID10776,2/16/2019,18,197
3,1025,3ID10776,2/16/2019,18,197
3,1542,3ID10777,2/16/2019,1,197
3,1211,3ID10778,2/16/2019,14,253.25
3,1011,3ID10779,2/16/2019,27,147.25
3,1523,3ID10780,2/16/2019,33,247
3,1523,3ID10781,2/16/2019,18,197
3,1523,3ID10781,2/16/2019,22,27.25
3,1253,3ID10782,2/16/2019,15,192
3,1253,3ID10783,2/16/2019,15,192
1,1543,1ID10784,2/16/2019,33,258.25
1,1543,1ID10784,2/16/2019,27,149.75
2,1544,2ID10785,2/16/2019,16,260.75
2,1544,2ID10785,2/16/2019,36,99.75
2,1544,2ID10785,2/16/2019,46,97.25
1,1309,1ID10786,2/16/2019,25,289.75
3,1202,3ID10787,2/16/2019,33,192.25
3,1202,3ID10787,2/16/2019,33,192.25
2,1545,2ID10788,2/16/2019,7,197.25
2,1545,2ID10788,2/16/2019,7,197.25
2,1546,2ID10789,2/16/2019,7,254.5
2,1546,2ID10789,2/16/2019,7,254.5
3,1547,3ID10790,2/16/2019,18,142.25
3,1547,3ID10790,2/16/2019,18,142.25
3,1547,3ID10790,2/16/2019,18,197
3,1264,3ID10791,2/16/2019,4,242
1,1548,1ID10792,2/16/2019,1,144.75
1,1548,1ID10792,2/16/2019,16,189.75
1,1548,1ID10792,2/16/2019,9,139.75
1,1548,1ID10792,2/16/2019,18,144.75
1,1549,1ID10793,2/16/2019,5,257
1,1101,1ID10794,2/16/2019,33,194.75
1,1101,1ID10794,2/16/2019,27,149.75
1,1101,1ID10794,2/16/2019,39,139.75
1,1550,1ID10795,2/16/2019,11,149.75
1,1550,1ID10795,2/16/2019,34,139.75
1,1550,1ID10795,2/16/2019,1,144.75
3,1551,3ID10796,2/17/2019,11,147.25
3,1551,3ID10796,2/17/2019,11,147.25
3,1551,3ID10796,2/17/2019,37,197
3,1551,3ID10796,2/17/2019,37,142.25
3,1551,3ID10796,2/17/2019,56,44.75
3,1551,3ID10796,2/17/2019,40,27.25
3,1551,3ID10796,2/17/2019,1,142.25
3,1551,3ID10796,2/17/2019,15,137.25
2,1160,2ID10797,2/17/2019,11,147.25
2,1160,2ID10797,2/17/2019,11,147.25
2,1160,2ID10797,2/17/2019,20,197.25
2,1160,2ID10797,2/17/2019,5,228.5
2,1160,2ID10797,2/17/2019,18,147.25
2,1160,2ID10797,2/17/2019,14,197.25
2,1160,2ID10797,2/17/2019,13,197.25
2,1552,2ID10798,2/17/2019,21,204.5
2,1552,2ID10798,2/17/2019,8,217
2,1552,2ID10798,2/17/2019,21,204.5
2,1552,2ID10798,2/17/2019,1,204.5
2,1552,2ID10798,2/17/2019,7,197.25
2,1552,2ID10798,2/17/2019,37,217
3,1553,3ID10799,2/17/2019,14,192.25
3,1553,3ID10799,2/17/2019,21,142.25
3,1114,3ID10800,2/17/2019,59,187.25
3,1114,3ID10800,2/17/2019,13,187.25
3,1024,3ID10801,2/17/2019,21,142.25
3,1024,3ID10801,2/17/2019,34,137.25
3,1024,3ID10801,2/17/2019,34,192
3,1024,3ID10801,2/17/2019,39,137.25
3,1024,3ID10802,2/17/2019,1,197
3,1024,3ID10803,2/17/2019,8,192
3,1024,3ID10804,2/17/2019,8,137.25
3,1554,3ID10805,2/17/2019,22,27.25
3,1554,3ID10805,2/17/2019,5,252
3,1555,3ID10806,2/17/2019,1,197
3,1555,3ID10806,2/17/2019,22,27.25
3,1556,3ID10807,2/17/2019,40,27.25
3,1556,3ID10807,2/17/2019,50,206
3,1556,3ID10807,2/17/2019,50,267
1,1086,1ID10808,2/17/2019,1,202
1,1086,1ID10808,2/17/2019,1,202
1,1557,1ID10809,2/17/2019,11,207
1,1557,1ID10810,2/17/2019,25,247
1,1558,1ID10811,2/17/2019,9,139.75
3,1559,3ID10812,2/17/2019,11,147.25
3,1559,3ID10812,2/17/2019,26,192.25
1,1560,1ID10813,2/17/2019,56,44.75
1,1560,1ID10813,2/17/2019,11,149.75
1,1012,1ID10814,2/17/2019,20,199.75
4,1561,4ID10815,2/17/2019,23,210.75
4,1561,4ID10815,2/17/2019,29,18.75
4,1561,4ID10815,2/17/2019,25,254.5
4,1561,4ID10816,2/17/2019,23,210.75
4,1561,4ID10816,2/17/2019,29,18.75
4,1561,4ID10816,2/17/2019,25,254.5
4,1562,4ID10817,2/17/2019,4,260.75
4,1562,4ID10817,2/17/2019,27,204.5
4,1562,4ID10817,2/17/2019,12,99.75
4,1562,4ID10817,2/17/2019,37,204.5
4,1563,4ID10818,2/17/2019,41,204.5
4,1563,4ID10818,2/17/2019,37,147.25
4,1563,4ID10818,2/17/2019,11,147.25
4,1564,4ID10819,2/17/2019,5,197.25
4,1564,4ID10819,2/17/2019,26,254.5
1,1565,1ID10820,2/17/2019,20,199.75
1,1365,1ID10821,2/17/2019,14,252
4,1566,4ID10822,2/18/2019,15,147.25
4,1566,4ID10822,2/18/2019,38,147.25
4,1566,4ID10822,2/18/2019,34,147.25
4,1566,4ID10822,2/18/2019,9,147.25
4,1566,4ID10822,2/18/2019,19,99.75
4,1567,4ID10823,2/18/2019,1,147.25
4,1567,4ID10823,2/18/2019,40,24.75
4,1567,4ID10823,2/18/2019,5,254.5
4,1567,4ID10823,2/18/2019,12,99.75
2,1568,2ID10824,2/18/2019,28,197.25
2,1568,2ID10824,2/18/2019,15,147.25
2,1244,2ID10825,2/18/2019,20,260.75
2,1244,2ID10825,2/18/2019,28,197.25
2,1244,2ID10825,2/18/2019,33,260.75
4,1569,4ID10826,2/18/2019,33,197.25
4,1569,4ID10826,2/18/2019,26,197.25
1,1570,1ID10827,2/18/2019,15,139.75
1,1570,1ID10827,2/18/2019,8,139.75
1,1570,1ID10827,2/18/2019,18,144.75
1,1570,1ID10827,2/18/2019,5,199.75
1,1550,1ID10828,2/18/2019,37,144.75
1,1550,1ID10828,2/18/2019,11,149.75
1,1550,1ID10828,2/18/2019,23,139.75
1,1550,1ID10828,2/18/2019,1,144.75
4,1504,4ID10829,2/18/2019,7,197.25
4,1504,4ID10829,2/18/2019,4,197.25
2,1571,2ID10830,2/18/2019,52,260.75
2,1116,2ID10831,2/18/2019,7,254.5
4,1572,4ID10832,2/18/2019,46,109.75
4,1572,4ID10832,2/18/2019,26,254.5
4,1572,4ID10832,2/18/2019,15,204.5
2,1573,2ID10833,2/18/2019,15,147.25
2,1573,2ID10833,2/18/2019,1,147.25
2,1573,2ID10833,2/18/2019,20,197.25
4,1574,4ID10834,2/18/2019,11,204.5
4,1574,4ID10834,2/18/2019,25,260.75
4,1575,4ID10835,2/18/2019,47,137.25
4,1575,4ID10835,2/18/2019,1,147.25
4,1575,4ID10835,2/18/2019,8,147.25
4,1575,4ID10835,2/18/2019,8,147.25
3,1202,3ID10836,2/18/2019,33,247
3,1202,3ID10836,2/18/2019,33,192.25
4,1576,4ID10837,2/18/2019,25,197.25
4,1576,4ID10837,2/18/2019,9,147.25
2,1577,2ID10838,2/18/2019,15,210.75
4,1578,4ID10839,2/18/2019,1,210.75
4,1578,4ID10839,2/18/2019,20,254.5
3,1579,3ID10840,2/18/2019,20,258.25
2,1580,2ID10841,2/18/2019,15,147.25
2,1580,2ID10841,2/18/2019,25,197.25
2,1581,2ID10842,2/18/2019,7,197.25
2,1581,2ID10842,2/18/2019,7,197.25
4,1582,4ID10843,2/19/2019,20,260.75
4,1582,4ID10843,2/19/2019,25,260.75
4,1583,4ID10844,2/19/2019,19,99.75
4,1583,4ID10844,2/19/2019,20,260.75
4,1583,4ID10844,2/19/2019,9,204.5
2,1584,2ID10845,2/19/2019,5,292
3,1074,3ID10846,2/19/2019,20,197.25
2,1585,2ID10847,2/19/2019,15,147.25
2,1585,2ID10847,2/19/2019,36,99.75
2,1585,2ID10847,2/19/2019,23,147.25
4,1586,4ID10848,2/19/2019,33,260.75
4,1587,4ID10849,2/19/2019,9,147.25
4,1587,4ID10849,2/19/2019,4,197.25
4,1519,4ID10850,2/19/2019,42,159.75
4,1519,4ID10850,2/19/2019,42,159.75
4,1519,4ID10850,2/19/2019,25,209.75
4,1588,4ID10851,2/19/2019,7,197.25
3,1204,3ID10852,2/19/2019,26,211
3,1204,3ID10852,2/19/2019,20,228.5
2,1589,2ID10853,2/19/2019,50,310.75
2,1589,2ID10853,2/19/2019,20,197.25
3,1283,3ID10854,2/19/2019,9,137.25
3,1283,3ID10854,2/19/2019,26,253.25
1,1200,1ID10855,2/19/2019,5,263.25
1,1590,1ID10856,2/19/2019,11,207
1,1590,1ID10856,2/19/2019,11,149.75
1,1590,1ID10856,2/19/2019,11,149.75
1,1590,1ID10856,2/19/2019,12,97.25
1,1590,1ID10856,2/19/2019,15,197
1,1590,1ID10856,2/19/2019,1,202
1,1590,1ID10856,2/19/2019,15,139.75
1,1590,1ID10856,2/19/2019,34,197
1,1506,1ID10857,2/19/2019,28,189.75
2,1591,2ID10858,2/20/2019,48,1499.75
4,1592,4ID10859,2/20/2019,15,147.25
4,1592,4ID10859,2/20/2019,30,147.25
4,1593,4ID10860,2/20/2019,23,147.25
2,1409,2ID10861,2/20/2019,26,292
2,1594,2ID10862,2/20/2019,37,172.25
2,1594,2ID10862,2/20/2019,37,147.25
4,1595,4ID10863,2/20/2019,36,99.75
4,1595,4ID10863,2/20/2019,12,99.75
4,1595,4ID10863,2/20/2019,19,99.75
4,1595,4ID10863,2/20/2019,7,197.25
4,1595,4ID10863,2/20/2019,7,197.25
3,1023,3ID10864,2/20/2019,9,192
3,1596,3ID10865,2/20/2019,9,192
2,1597,2ID10866,2/20/2019,15,147.25
2,1597,2ID10866,2/20/2019,37,147.25
2,1597,2ID10866,2/20/2019,23,147.25
2,1597,2ID10866,2/20/2019,4,197.25
1,1598,1ID10867,2/20/2019,4,253.25
1,1598,1ID10867,2/20/2019,28,303.25
4,1599,4ID10868,2/20/2019,28,260.75
4,1599,4ID10868,2/20/2019,2,97.25
4,1599,4ID10868,2/20/2019,2,97.25
4,1599,4ID10868,2/20/2019,33,260.75
4,1599,4ID10868,2/20/2019,39,204.5
2,1600,2ID10869,2/20/2019,27,204.5
2,1600,2ID10869,2/20/2019,15,147.25
3,1601,3ID10870,2/20/2019,18,197
3,1602,3ID10871,2/20/2019,18,142.25
3,1603,3ID10872,2/20/2019,9,192
3,1603,3ID10872,2/20/2019,21,142.25
3,1603,3ID10872,2/20/2019,14,253.25
2,1599,2ID10873,2/20/2019,39,204.5
2,1599,2ID10873,2/20/2019,28,260.75
2,1599,2ID10873,2/20/2019,2,97.25
2,1599,2ID10873,2/20/2019,2,97.25
2,1599,2ID10873,2/20/2019,33,260.75
3,1604,3ID10874,2/20/2019,7,187.25
3,1304,3ID10875,2/20/2019,9,137.25
3,1605,3ID10876,2/20/2019,33,247
3,1135,3ID10877,2/20/2019,18,142.25
3,1135,3ID10877,2/20/2019,15,137.25
3,1606,3ID10878,2/20/2019,27,202
2,1607,2ID10879,2/20/2019,34,159.75
2,1607,2ID10879,2/20/2019,37,147.25
4,1608,4ID10880,2/20/2019,20,197.25
4,1608,4ID10880,2/20/2019,37,147.25
4,1608,4ID10880,2/20/2019,28,209.75
4,1608,4ID10880,2/20/2019,36,99.75
2,1609,2ID10881,2/20/2019,4,254.5
2,1610,2ID10882,2/20/2019,6,204.5
2,1611,2ID10883,2/20/2019,33,304.5
2,1589,2ID10884,2/20/2019,50,216
2,1589,2ID10884,2/20/2019,20,197.25
4,1612,4ID10885,2/21/2019,19,122.25
4,1612,4ID10885,2/21/2019,37,147.25
4,1612,4ID10885,2/21/2019,5,260.75
2,1537,2ID10886,2/21/2019,16,197.25
2,1537,2ID10886,2/21/2019,16,197.25
2,1613,2ID10887,2/21/2019,9,147.25
2,1614,2ID10888,2/21/2019,25,197.25
2,1614,2ID10888,2/21/2019,16,197.25
2,1615,2ID10889,2/21/2019,9,147.25
2,1615,2ID10889,2/21/2019,37,147.25
3,1616,3ID10890,2/21/2019,18,197
3,1616,3ID10890,2/21/2019,7,242
3,1616,3ID10890,2/21/2019,37,142.25
3,1616,3ID10890,2/21/2019,37,197
3,1616,3ID10890,2/21/2019,27,202
3,1616,3ID10890,2/21/2019,38,192
3,1209,3ID10891,2/21/2019,25,187.25
3,1209,3ID10891,2/21/2019,25,187.25
